Policy_Num,Claim_Dt,Accident_Dt,Claim_Amt,Policy_Type,Gender,State,Claims_FB
198608577,4/13/2019,4/12/2019,1336.3,Truck,Male,CA,very_good
183772365,12/28/2019,12/25/2019,1314.19,Car,Female,CA,good
183017457,7/26/2019,7/20/2019,905.51,Van,Female,CA,very_good
180379784,7/4/2019,6/26/2019,1356.64,Car,Female,NV,good
180601998,5/29/2019,5/22/2019,1064.38,Truck,Female,NV,bad
185702059,2/18/2019,2/15/2019,1333.2,Car,Male,OR,neutral
197707660,12/25/2019,12/18/2019,1316.85,Car,Female,OR,neutral
180302061,2/19/2019,2/9/2019,985.86,Car,Male,CA,good
196792418,8/8/2019,8/3/2019,1207.94,Van,Female,OR,excellent
183319638,11/19/2019,11/10/2019,1183.68,Car,Female,CA,very_good
180642900,11/21/2019,11/19/2019,1123.36,Van,Male,OR,good
199554321,4/26/2019,4/21/2019,808.4,Truck,Male,CA,neutral
191491575,11/23/2019,11/18/2019,902.76,Car,Female,CA,excellent
180668472,4/20/2019,4/19/2019,778.15,Van,Male,CA,neutral
191283795,3/16/2019,3/11/2019,787.54,Van,Male,CA,very_good
187719500,2/11/2019,2/3/2019,972.91,Truck,Female,NV,very_good
195370842,3/13/2019,3/11/2019,768.6,Van,Male,OR,excellent
192977940,1/10/2019,1/5/2019,1130.61,Car,Male,OR,very_good
180832936,11/1/2019,10/23/2019,1019.88,Car,Female,CA,excellent
182984231,12/15/2019,12/10/2019,1119.71,Car,Female,CA,very_good
180538554,7/17/2019,7/15/2019,1008.77,Truck,Male,CA,neutral
198598569,7/28/2019,7/20/2019,1108.96,Car,Male,NV,neutral
187074947,12/11/2019,12/10/2019,959.64,Van,Male,CA,neutral
183852622,4/4/2019,4/2/2019,1022.07,Van,Female,NV,neutral
185272742,9/13/2019,9/4/2019,868.29,Car,Female,CA,bad
181518398,9/3/2019,8/28/2019,951.13,Truck,Female,CA,bad
198858510,2/24/2019,2/17/2019,998.31,Car,Female,NV,neutral
180430606,12/17/2019,12/10/2019,883.01,Van,Female,CA,bad
195866941,9/15/2019,9/7/2019,964.21,Truck,Female,CA,very_good
193178541,2/26/2019,2/17/2019,1172.01,Van,Male,CA,bad
180817996,5/29/2019,5/28/2019,845.69,Truck,Male,OR,good
180658498,7/18/2019,7/17/2019,896.35,Car,Male,OR,good
193147290,1/26/2019,1/20/2019,883,Van,Female,NV,neutral
185934592,6/16/2019,6/9/2019,1153.56,Van,Male,OR,very_good
190190051,8/9/2019,7/30/2019,779.23,Car,Female,CA,excellent
184724544,6/2/2019,5/29/2019,1353.05,Truck,Female,OR,good
198653158,10/20/2019,10/10/2019,1055.08,Car,Female,CA,good
196298153,12/31/2019,12/30/2019,923.16,Van,Female,CA,very_good
196062522,8/25/2019,8/22/2019,1203.24,Van,Female,NV,good
184371266,9/11/2019,9/7/2019,848.89,Van,Female,NV,bad
189137854,6/23/2019,6/15/2019,1207.6,Truck,Male,OR,very_good
191973961,4/27/2019,4/26/2019,1128.72,Car,Female,NV,bad
188109168,12/11/2019,12/8/2019,885.28,Van,Male,OR,bad
197254992,5/4/2019,4/30/2019,1279.97,Truck,Female,OR,good
191607176,7/9/2019,6/29/2019,1288.23,Van,Male,CA,neutral
196571821,11/7/2019,11/1/2019,986.88,Car,Female,CA,very_good
183415867,11/19/2019,11/16/2019,1069.03,Car,Male,OR,very_good
190638771,7/20/2019,7/14/2019,822,Car,Female,OR,excellent
181583112,7/2/2019,6/27/2019,917.54,Van,Male,CA,good
183875327,4/6/2019,4/5/2019,1362.18,Car,Male,CA,good
186216185,9/26/2019,9/23/2019,1242.27,Truck,Male,CA,bad
183944160,6/20/2019,6/13/2019,1318.99,Truck,Male,OR,excellent
185912168,12/8/2019,11/30/2019,917.95,Van,Male,NV,excellent
193104202,7/21/2019,7/14/2019,884.88,Car,Female,CA,excellent
189118435,10/30/2019,10/22/2019,1235.33,Car,Male,NV,excellent
195888755,10/13/2019,10/9/2019,1038.63,Truck,Female,NV,neutral
190140476,11/23/2019,11/17/2019,851.73,Car,Male,OR,bad
187590255,10/5/2019,10/2/2019,1345.01,Van,Male,NV,bad
196385440,5/30/2019,5/23/2019,1112.22,Truck,Male,CA,good
188211567,9/16/2019,9/9/2019,1139.58,Car,Male,OR,excellent
190733884,6/13/2019,6/8/2019,824.06,Truck,Male,OR,excellent
186410439,7/10/2019,7/3/2019,1147.83,Car,Female,CA,good
190941607,9/17/2019,9/14/2019,1062.72,Car,Male,CA,good
186897571,1/6/2019,12/29/2018,887.67,Car,Female,CA,very_good
181809509,4/29/2019,4/25/2019,1178.61,Van,Male,NV,very_good
198538134,2/9/2019,2/8/2019,1102.62,Car,Male,CA,neutral
186349742,6/21/2019,6/15/2019,778.88,Car,Male,OR,very_good
183182342,2/10/2019,2/1/2019,815.04,Car,Male,CA,neutral
195461217,8/31/2019,8/23/2019,853.89,Car,Male,OR,good
183334888,11/12/2019,11/3/2019,908.15,Truck,Male,OR,good
187001307,4/24/2019,4/21/2019,819.39,Van,Male,NV,very_good
195983818,7/11/2019,7/7/2019,922.89,Truck,Male,CA,excellent
184569559,1/26/2019,1/22/2019,949.79,Van,Female,CA,neutral
186152366,11/25/2019,11/16/2019,1241.36,Car,Female,OR,good
183307253,3/4/2019,2/28/2019,961.72,Truck,Male,CA,good
191361186,3/24/2019,3/18/2019,1317.61,Van,Male,CA,very_good
184607293,12/10/2019,12/6/2019,1080.07,Car,Female,CA,good
187689740,12/13/2019,12/7/2019,883.81,Car,Male,CA,good
191017876,3/22/2019,3/18/2019,841.54,Van,Male,OR,good
195239071,2/26/2019,2/24/2019,1163.72,Car,Male,NV,neutral
182721821,6/3/2019,5/27/2019,809.49,Car,Female,OR,good
191976514,2/10/2019,2/1/2019,782.85,Car,Male,CA,neutral
188078899,5/15/2019,5/11/2019,1046.14,Car,Female,OR,excellent
180165358,4/5/2019,3/31/2019,846.39,Van,Male,CA,very_good
189452311,7/25/2019,7/17/2019,893.93,Car,Male,OR,bad
184921518,8/31/2019,8/23/2019,943.34,Van,Male,CA,neutral
193564391,3/25/2019,3/15/2019,1249.71,Van,Female,CA,neutral
193954264,8/15/2019,8/11/2019,1029.46,Van,Male,NV,neutral
186982631,7/15/2019,7/9/2019,938.4,Car,Male,NV,neutral
192376507,4/15/2019,4/12/2019,896.79,Van,Male,OR,excellent
180705698,6/20/2019,6/16/2019,1263.9,Car,Male,NV,neutral
186402698,10/7/2019,10/4/2019,931.53,Car,Female,OR,good
197756054,10/29/2019,10/24/2019,1081.99,Truck,Male,NV,bad
189826900,9/30/2019,9/21/2019,1306.11,Truck,Female,CA,good
187261655,12/25/2019,12/22/2019,1113.09,Van,Female,CA,bad
186849170,8/11/2019,8/4/2019,1293.77,Car,Male,OR,excellent
196088341,2/12/2019,2/9/2019,1143.6,Van,Male,OR,excellent
183287046,7/8/2019,7/7/2019,947.03,Truck,Male,CA,neutral
189056184,6/7/2019,6/1/2019,972.19,Car,Female,CA,good
199226863,9/24/2019,9/16/2019,1104.14,Truck,Female,CA,neutral
186489328,11/8/2019,10/31/2019,1278.02,Van,Female,CA,very_good
189365822,11/27/2019,11/20/2019,1128.1,Car,Male,OR,very_good
180014997,12/30/2019,12/28/2019,1117.22,Car,Male,NV,good
194843572,5/29/2019,5/20/2019,1185.97,Truck,Male,CA,excellent
184859551,12/10/2019,12/5/2019,1000.08,Van,Male,OR,neutral
187832100,10/12/2019,10/2/2019,1276.95,Car,Female,CA,very_good
182632478,12/7/2019,12/3/2019,1277.39,Car,Female,CA,very_good
192136697,11/17/2019,11/15/2019,1219.24,Truck,Male,OR,good
180570242,11/22/2019,11/15/2019,773.39,Car,Male,CA,good
195593893,9/13/2019,9/3/2019,1343.02,Car,Male,NV,bad
194193893,4/29/2019,4/27/2019,1064.24,Car,Female,OR,neutral
199934322,4/21/2019,4/12/2019,1219.71,Truck,Male,CA,good
180458422,2/10/2019,1/31/2019,1024.44,Car,Male,CA,excellent
195693427,7/14/2019,7/12/2019,1253.82,Car,Male,CA,neutral
184120298,3/17/2019,3/12/2019,940.51,Van,Female,OR,very_good
186438252,7/17/2019,7/9/2019,1091.85,Car,Male,CA,good
193071098,4/10/2019,4/7/2019,1203.92,Van,Female,CA,good
185248271,2/27/2019,2/17/2019,1170.21,Truck,Male,CA,bad
183173517,5/18/2019,5/15/2019,1352.08,Truck,Male,OR,good
191869109,9/16/2019,9/6/2019,962.42,Van,Male,OR,neutral
181559174,11/17/2019,11/16/2019,770.48,Van,Female,CA,neutral
194545304,8/24/2019,8/14/2019,841.83,Van,Male,CA,good
196676886,11/14/2019,11/7/2019,1273.66,Car,Female,CA,bad
184495451,5/19/2019,5/11/2019,996.56,Truck,Female,CA,very_good
194885904,6/21/2019,6/13/2019,968.72,Car,Female,OR,good
188293919,2/10/2019,1/31/2019,906.55,Van,Male,CA,good
190322146,7/5/2019,7/3/2019,1292.09,Car,Male,CA,good
191498956,10/18/2019,10/14/2019,1041.24,Van,Female,NV,excellent
196891767,3/29/2019,3/23/2019,1083.08,Car,Female,NV,very_good
183478958,7/14/2019,7/5/2019,859.84,Car,Male,OR,good
198657443,5/1/2019,4/21/2019,1241.46,Truck,Male,NV,neutral
193613781,11/6/2019,11/3/2019,991.61,Van,Male,CA,excellent
195566877,10/14/2019,10/6/2019,1274.39,Truck,Female,NV,good
187686512,2/7/2019,2/3/2019,1234.01,Truck,Female,OR,excellent
192320143,3/8/2019,3/6/2019,1210.41,Van,Male,NV,very_good
196874982,10/26/2019,10/17/2019,1270.01,Car,Male,NV,very_good
198697369,11/15/2019,11/6/2019,1028.47,Car,Male,CA,excellent
193061259,12/23/2019,12/18/2019,1063.25,Car,Female,CA,good
198374180,11/11/2019,11/4/2019,1236.12,Van,Female,NV,very_good
185773476,5/23/2019,5/16/2019,1148.23,Car,Male,CA,very_good
197952933,6/14/2019,6/5/2019,927.1,Truck,Male,CA,good
189458421,11/23/2019,11/15/2019,1084.02,Car,Male,CA,good
184192903,9/6/2019,9/2/2019,1061.34,Truck,Male,CA,very_good
185644355,2/8/2019,2/4/2019,959.22,Car,Male,OR,good
190068567,7/4/2019,7/3/2019,819.24,Van,Male,NV,good
198627129,5/5/2019,4/27/2019,1305.9,Truck,Male,NV,good
189375766,6/30/2019,6/20/2019,913.42,Car,Female,CA,neutral
180832453,3/24/2019,3/14/2019,807.59,Truck,Male,NV,neutral
190717004,2/26/2019,2/20/2019,1157.6,Truck,Male,CA,good
181534726,7/31/2019,7/23/2019,1265.04,Truck,Female,OR,very_good
196986424,7/23/2019,7/19/2019,1251.33,Car,Female,OR,good
183571508,3/29/2019,3/28/2019,1329.87,Truck,Female,CA,good
192088730,2/2/2019,1/28/2019,1042.64,Car,Female,OR,neutral
192041552,10/13/2019,10/7/2019,870.14,Truck,Male,NV,good
184497371,7/6/2019,7/1/2019,1107.77,Truck,Female,NV,very_good
199286714,11/9/2019,11/4/2019,975.48,Car,Male,OR,very_good
195535103,3/26/2019,3/20/2019,1117.29,Car,Female,CA,neutral
194474708,5/28/2019,5/21/2019,993.86,Truck,Male,OR,neutral
193304975,2/22/2019,2/19/2019,1219.78,Van,Male,NV,neutral
194355200,6/23/2019,6/13/2019,906.91,Car,Male,CA,bad
194879803,10/28/2019,10/24/2019,1274.61,Car,Male,CA,excellent
181500743,8/10/2019,8/5/2019,1209.18,Car,Male,CA,excellent
195213681,8/8/2019,7/31/2019,959.04,Van,Female,OR,very_good
195636607,8/15/2019,8/7/2019,1221.47,Truck,Female,OR,good
190584495,10/18/2019,10/9/2019,1280.14,Truck,Male,NV,very_good
189574912,1/11/2019,1/1/2019,949.67,Van,Male,CA,neutral
193628106,4/12/2019,4/2/2019,1108.78,Truck,Male,CA,excellent
191572663,11/19/2019,11/14/2019,996.94,Car,Male,CA,neutral
199843224,10/18/2019,10/12/2019,868.08,Truck,Female,CA,bad
195872456,5/10/2019,5/5/2019,1072.72,Van,Male,CA,bad
184673473,8/10/2019,7/31/2019,1311.46,Van,Male,OR,good
189011026,11/29/2019,11/28/2019,939.45,Car,Female,CA,bad
198212625,5/25/2019,5/17/2019,921.72,Car,Female,OR,good
184501390,12/3/2019,12/2/2019,1323.7,Van,Male,OR,neutral
199031036,12/7/2019,12/3/2019,803.54,Truck,Female,OR,good
183496268,12/29/2019,12/25/2019,825.04,Truck,Male,OR,bad
191454120,7/26/2019,7/22/2019,924.45,Truck,Male,OR,neutral
188125765,9/4/2019,8/31/2019,834.15,Car,Male,OR,good
183447244,3/27/2019,3/22/2019,885.71,Car,Male,CA,neutral
187314965,11/28/2019,11/20/2019,1148.99,Van,Male,OR,neutral
184356176,9/21/2019,9/19/2019,1210.14,Van,Male,CA,excellent
195450797,12/9/2019,12/8/2019,1237.72,Car,Male,CA,excellent
198945356,7/20/2019,7/17/2019,1072.38,Van,Male,CA,neutral
180361750,10/31/2019,10/25/2019,816.55,Car,Male,CA,very_good
187796769,6/27/2019,6/23/2019,933.26,Car,Female,CA,very_good
195305327,9/11/2019,9/1/2019,1023.89,Van,Male,OR,very_good
196864576,3/11/2019,3/2/2019,1340.95,Car,Female,OR,good
187512259,4/6/2019,3/31/2019,882.44,Car,Male,OR,very_good
189669722,8/25/2019,8/19/2019,1110.7,Truck,Female,CA,good
181939602,10/10/2019,10/3/2019,1089.85,Car,Male,CA,very_good
190716389,3/25/2019,3/15/2019,993.58,Car,Female,OR,very_good
182153818,10/20/2019,10/19/2019,1293.46,Truck,Female,NV,good
196622684,11/5/2019,11/3/2019,1110.61,Car,Male,OR,very_good
198942100,2/25/2019,2/18/2019,1085.11,Car,Female,NV,neutral
194192284,2/20/2019,2/12/2019,1265.59,Car,Male,CA,bad
194481224,11/12/2019,11/4/2019,931.58,Van,Female,CA,good
184338375,12/9/2019,12/4/2019,886.98,Car,Male,CA,good
194966227,9/27/2019,9/26/2019,1365.1,Truck,Male,CA,good
199893786,11/6/2019,11/5/2019,1312.26,Truck,Male,CA,very_good
190906554,3/22/2019,3/12/2019,1107.77,Van,Male,CA,neutral
180904487,4/11/2019,4/3/2019,1327.61,Car,Female,CA,neutral
181516648,12/13/2019,12/5/2019,788.84,Car,Female,CA,good
187972337,1/20/2019,1/17/2019,1285.48,Car,Male,CA,neutral
187790746,2/22/2019,2/12/2019,1057.19,Van,Male,OR,neutral
195636705,4/1/2019,3/24/2019,1201.29,Car,Female,CA,good
185371033,7/16/2019,7/11/2019,799.42,Car,Male,CA,excellent
191421750,2/7/2019,2/6/2019,831.26,Car,Female,OR,neutral
198764054,2/16/2019,2/15/2019,837.99,Van,Female,OR,good
192242343,3/12/2019,3/6/2019,1032.12,Truck,Male,CA,bad
189415379,4/4/2019,4/1/2019,903.65,Car,Female,OR,very_good
194371282,1/29/2019,1/24/2019,1158.05,Truck,Female,CA,bad
194296373,8/3/2019,7/24/2019,1347.27,Car,Female,OR,good
183755915,9/9/2019,9/6/2019,1280.01,Van,Male,OR,very_good
187410920,8/30/2019,8/24/2019,1093.43,Car,Male,CA,very_good
194780825,9/29/2019,9/19/2019,822.67,Car,Male,NV,good
196891446,6/3/2019,5/26/2019,1100.11,Car,Male,OR,very_good
192076210,11/8/2019,10/31/2019,1318.08,Van,Female,CA,excellent
196729277,11/26/2019,11/24/2019,946.85,Truck,Male,OR,neutral
191443309,3/31/2019,3/23/2019,1144.42,Truck,Female,CA,good
184776681,12/16/2019,12/6/2019,1267.15,Van,Female,OR,neutral
192176372,12/8/2019,12/4/2019,992.83,Truck,Male,NV,neutral
187484688,7/31/2019,7/22/2019,871.3,Car,Male,CA,good
196173774,8/6/2019,8/5/2019,1085,Car,Male,NV,good
187437368,3/11/2019,3/9/2019,1176.75,Van,Male,CA,good
186605641,7/25/2019,7/18/2019,1342.88,Van,Male,CA,good
197353312,12/22/2019,12/16/2019,1108.59,Car,Male,CA,good
189871333,11/20/2019,11/12/2019,785.92,Car,Male,CA,excellent
181017407,4/7/2019,3/28/2019,846.4,Car,Female,CA,neutral
188149640,3/31/2019,3/27/2019,1183.03,Car,Female,OR,excellent
187273564,7/26/2019,7/20/2019,769.95,Truck,Female,NV,neutral
192411351,12/11/2019,12/6/2019,1255.71,Van,Male,CA,excellent
184682245,5/23/2019,5/18/2019,814.34,Car,Male,CA,very_good
184720979,7/1/2019,6/27/2019,1184.25,Truck,Male,OR,good
193155598,10/31/2019,10/27/2019,1321.52,Van,Male,NV,good
181155665,11/29/2019,11/21/2019,1254.18,Car,Female,OR,neutral
186115460,3/15/2019,3/7/2019,1049.25,Van,Female,CA,excellent
196084155,5/9/2019,4/29/2019,831.88,Truck,Male,OR,neutral
190340846,12/8/2019,11/28/2019,1074.43,Truck,Male,CA,good
180263870,10/16/2019,10/10/2019,987.28,Van,Male,CA,very_good
190097823,7/22/2019,7/13/2019,1105.83,Van,Male,NV,very_good
182322397,12/23/2019,12/17/2019,923.54,Car,Female,CA,good
192340074,3/7/2019,2/25/2019,903.36,Van,Male,NV,good
188449918,10/25/2019,10/18/2019,1344.62,Car,Male,OR,neutral
190125817,6/22/2019,6/16/2019,1331.54,Truck,Female,CA,good
181045988,7/26/2019,7/21/2019,917.4,Truck,Female,CA,good
188425963,11/18/2019,11/14/2019,1199.24,Car,Male,CA,bad
196981106,2/15/2019,2/10/2019,1165.36,Van,Female,NV,neutral
195411339,12/15/2019,12/9/2019,792.03,Car,Male,CA,neutral
181332915,12/28/2019,12/24/2019,1136.2,Car,Male,OR,good
189817018,4/5/2019,3/26/2019,1039.19,Van,Male,CA,good
186278654,1/23/2019,1/13/2019,1094.14,Van,Male,CA,neutral
184368890,11/19/2019,11/15/2019,1127.97,Van,Female,NV,good
181039420,5/26/2019,5/24/2019,1134.13,Truck,Male,CA,good
180592866,9/15/2019,9/5/2019,1296.04,Truck,Female,CA,good
184871102,2/28/2019,2/26/2019,1101.91,Truck,Male,OR,good
183003127,2/28/2019,2/24/2019,1129.13,Truck,Male,CA,good
181383634,6/6/2019,6/5/2019,929.77,Truck,Male,OR,good
191024771,9/5/2019,8/28/2019,1149.64,Truck,Female,CA,neutral
194818655,10/22/2019,10/18/2019,811.17,Car,Male,NV,neutral
182008672,6/4/2019,5/30/2019,1208.7,Truck,Male,OR,neutral
184976028,10/2/2019,9/24/2019,1234.11,Van,Female,OR,very_good
187471731,1/26/2019,1/19/2019,1103.65,Van,Male,CA,good
185285586,12/22/2019,12/18/2019,1257.62,Car,Male,NV,good
180602792,4/20/2019,4/14/2019,1167.8,Van,Female,OR,neutral
196277663,6/25/2019,6/23/2019,811.51,Truck,Male,OR,very_good
188473877,2/13/2019,2/8/2019,1057.01,Car,Male,CA,very_good
198775399,11/16/2019,11/13/2019,1044.2,Car,Male,CA,very_good
196192758,4/14/2019,4/7/2019,817.6,Truck,Male,CA,bad
186619461,10/6/2019,10/4/2019,917.44,Van,Male,NV,good
190742898,10/2/2019,9/28/2019,781.96,Van,Female,OR,neutral
190864921,1/23/2019,1/22/2019,915.03,Car,Female,CA,neutral
193779527,6/2/2019,5/27/2019,770.27,Car,Male,OR,neutral
191054895,2/3/2019,1/25/2019,774.94,Van,Male,OR,very_good
199207751,6/29/2019,6/21/2019,1205.51,Car,Female,CA,neutral
191320939,12/5/2019,12/4/2019,1179.22,Car,Female,NV,good
186872905,5/5/2019,5/2/2019,798.03,Truck,Male,CA,bad
193140788,9/18/2019,9/8/2019,977.58,Van,Female,CA,very_good
192586954,3/23/2019,3/20/2019,818.1,Van,Female,NV,very_good
195955047,8/4/2019,7/28/2019,1193.62,Van,Male,CA,very_good
180921320,11/2/2019,10/27/2019,1156.82,Car,Female,OR,very_good
185797431,6/10/2019,6/4/2019,811.77,Car,Male,CA,bad
197450091,5/7/2019,5/2/2019,885.56,Truck,Male,CA,excellent
193462865,8/15/2019,8/8/2019,886.75,Truck,Female,CA,good
184293586,2/8/2019,2/1/2019,1257.43,Van,Male,CA,good
196767400,6/28/2019,6/26/2019,1187.55,Truck,Female,CA,excellent
180465167,10/15/2019,10/14/2019,922.32,Truck,Male,CA,good
182226757,3/22/2019,3/12/2019,1056.76,Van,Female,OR,very_good
189386330,7/19/2019,7/9/2019,1294.01,Van,Male,NV,good
188341205,9/7/2019,9/4/2019,1359.01,Van,Female,CA,good
188267600,10/8/2019,9/30/2019,1082.8,Car,Male,NV,good
195659089,8/14/2019,8/13/2019,1107,Van,Male,CA,bad
189676687,9/25/2019,9/19/2019,1175.85,Car,Male,OR,very_good
196957655,6/19/2019,6/10/2019,898.49,Van,Male,OR,good
194199705,10/27/2019,10/26/2019,889.06,Car,Male,OR,bad
197395374,8/18/2019,8/17/2019,966.89,Car,Female,OR,good
196980958,1/31/2019,1/22/2019,1303.66,Van,Male,OR,good
181715514,12/26/2019,12/19/2019,774.95,Truck,Male,CA,excellent
186746254,9/13/2019,9/9/2019,1282,Car,Female,CA,good
195646229,7/2/2019,7/1/2019,828.86,Van,Female,CA,good
189697588,2/2/2019,1/31/2019,982.61,Van,Female,OR,good
182087912,2/18/2019,2/9/2019,1231.96,Car,Male,NV,bad
192680047,11/2/2019,10/27/2019,1143.04,Van,Male,CA,excellent
183952188,12/13/2019,12/5/2019,987.32,Van,Male,OR,bad
189598058,2/20/2019,2/17/2019,858.55,Truck,Female,CA,good
190441560,2/6/2019,2/2/2019,1340.04,Van,Male,NV,good
194906794,10/23/2019,10/16/2019,1303.5,Truck,Male,CA,neutral
198960199,8/1/2019,7/27/2019,1282.86,Car,Female,OR,very_good
192693001,9/4/2019,8/27/2019,986.89,Car,Male,CA,good
192837645,6/3/2019,6/1/2019,927.21,Car,Male,NV,good
184831003,11/6/2019,11/3/2019,1143.67,Truck,Female,CA,bad
191087093,10/5/2019,9/28/2019,919.13,Van,Female,CA,neutral
183320969,7/27/2019,7/26/2019,1194.21,Car,Male,CA,bad
190720628,10/15/2019,10/9/2019,1282.66,Truck,Male,NV,very_good
188781536,9/11/2019,9/7/2019,824.79,Car,Male,CA,neutral
186137884,10/7/2019,9/27/2019,820.78,Van,Female,CA,very_good
187166518,9/2/2019,9/1/2019,1338.34,Truck,Male,NV,excellent
196305433,3/2/2019,2/20/2019,992.25,Car,Male,NV,excellent
193282168,11/29/2019,11/24/2019,1255.82,Car,Female,NV,neutral
195002662,4/15/2019,4/8/2019,990.56,Truck,Female,CA,very_good
183007525,10/28/2019,10/27/2019,833.03,Car,Female,NV,good
192225703,4/6/2019,3/28/2019,954.79,Car,Male,CA,very_good
181637269,8/8/2019,8/1/2019,1212.71,Truck,Male,OR,good
193183305,2/25/2019,2/21/2019,1025.36,Truck,Female,CA,good
185308977,6/21/2019,6/14/2019,1285.11,Car,Female,OR,neutral
197351151,8/7/2019,8/6/2019,902.44,Truck,Female,CA,good
190852956,3/17/2019,3/14/2019,1053.05,Truck,Female,CA,very_good
190706284,2/20/2019,2/10/2019,959.69,Car,Female,OR,good
196244894,8/15/2019,8/10/2019,1169.75,Van,Female,CA,good
199278103,12/9/2019,12/2/2019,1156.16,Van,Male,OR,very_good
197266645,3/2/2019,2/24/2019,1191.06,Truck,Male,CA,good
187386446,8/11/2019,8/8/2019,1232.77,Car,Male,CA,neutral
180832521,10/11/2019,10/5/2019,1109.56,Van,Female,CA,very_good
192977700,7/30/2019,7/26/2019,1310.82,Van,Female,NV,neutral
182425739,6/11/2019,6/9/2019,1234.4,Van,Male,OR,good
188490862,11/2/2019,10/31/2019,1249.64,Truck,Male,CA,bad
186677936,6/25/2019,6/22/2019,933.19,Car,Male,CA,very_good
180013389,2/6/2019,2/4/2019,794.45,Van,Male,CA,excellent
193290851,6/18/2019,6/9/2019,1148.12,Van,Male,NV,good
197958384,7/14/2019,7/9/2019,824.4,Car,Female,CA,good
195281598,11/22/2019,11/17/2019,1321.06,Truck,Female,CA,very_good
190640925,9/3/2019,8/26/2019,1305.93,Truck,Female,NV,good
188808918,12/5/2019,12/3/2019,1238.41,Van,Male,OR,neutral
190756730,10/24/2019,10/23/2019,791.73,Truck,Female,NV,very_good
191964176,2/12/2019,2/5/2019,1047.94,Car,Male,OR,very_good
196744585,6/9/2019,6/8/2019,1098.24,Car,Male,CA,very_good
199881066,3/12/2019,3/7/2019,998.75,Car,Male,OR,very_good
188851408,8/30/2019,8/23/2019,1130.13,Van,Male,OR,very_good
183722749,11/29/2019,11/23/2019,820.95,Truck,Male,CA,good
197932010,6/9/2019,6/1/2019,960.43,Car,Female,OR,very_good
184289952,8/27/2019,8/18/2019,954.62,Car,Male,CA,bad
186255698,4/27/2019,4/26/2019,963.26,Truck,Female,NV,very_good
191071042,11/9/2019,11/2/2019,939.03,Truck,Female,OR,neutral
194746367,4/27/2019,4/17/2019,1012.89,Van,Male,CA,bad
188639725,8/6/2019,7/30/2019,1135.67,Van,Female,CA,bad
182492569,9/23/2019,9/22/2019,794.54,Truck,Female,OR,excellent
196434577,10/25/2019,10/16/2019,1141.17,Van,Female,CA,good
190091166,9/24/2019,9/14/2019,1186.5,Car,Male,CA,good
190259057,1/7/2019,1/5/2019,1154.47,Car,Male,CA,good
181940186,9/25/2019,9/21/2019,1081.24,Car,Female,CA,neutral
181130765,11/21/2019,11/11/2019,1192.05,Truck,Female,CA,very_good
199815276,5/30/2019,5/25/2019,966.03,Truck,Male,OR,very_good
198339094,10/16/2019,10/10/2019,1245,Car,Female,OR,excellent
187060778,11/4/2019,10/31/2019,1065.98,Car,Female,OR,good
189092567,4/18/2019,4/14/2019,981.54,Truck,Female,CA,very_good
